sl_rowIdx	labels	start	end	db_uuid	session	bundle	start_item_id	end_item_id	level	attribute	start_item_seq_idx	end_item_seq_idx	type	sample_start	sample_end	sample_rate	times_orig	times_rel	times_norm	F1	F2	F3	F4	RMS	word_label	check_bundle	word_start	word_end	position_in_word
 76	iː	343014.977	343124.977	ba65e7cc-4dd3-11ea-84ec-ed04386a11f4	0000	mark01vox_ker	3236	3236	phone	phone	2259	2259	SEGMENT	15126961	15131811	44100	343069.977	 55.00000	0.5	289.5	2325.5	3021.0	3816.0	77.86942	giidə	mark01vox_ker	342934.977	343364.977	0.3139535
 77	i	349374.977	349434.977	ba65e7cc-4dd3-11ea-84ec-ed04386a11f4	0000	mark01vox_ker	3294	3294	phone	phone	2317	2317	SEGMENT	15407437	15410082	44100	349404.977	 30.00000	0.5	359.0	2265.0	2999.0	3612.5	75.95954	minti	mark01vox_ker	349314.977	349824.977	0.1764706
 78	i	349564.977	349824.977	ba65e7cc-4dd3-11ea-84ec-ed04386a11f4	0000	mark01vox_ker	3297	3297	phone	phone	2320	2320	SEGMENT	15415816	15427281	44100	349694.977	130.00000	0.5	383.5	2211.0	2786.0	3765.5	78.00707	minti	mark01vox_ker	349314.977	349824.977	0.7450980
 79	i	350734.977	350774.977	ba65e7cc-4dd3-11ea-84ec-ed04386a11f4	0000	mark01vox_ker	3304	3304	phone	phone	2327	2327	SEGMENT	15467413	15469176	44100	350754.977	 20.00000	0.5	310.5	2305.0	2933.5	3715.0	75.77076	gidiirə	mark01vox_ker	350684.977	351104.977	0.1666667
 80	iː	350874.977	350984.977	ba65e7cc-4dd3-11ea-84ec-ed04386a11f4	0000	mark01vox_ker	3306	3306	phone	phone	2329	2329	SEGMENT	15473587	15478437	44100	350929.977	 55.00000	0.5	285.5	2392.5	3137.0	3938.0	72.89569	gidiirə	mark01vox_ker	350684.977	351104.977	0.5833333
 81	i	353614.977	353664.977	ba65e7cc-4dd3-11ea-84ec-ed04386a11f4	0000	mark01vox_ker	3333	3333	phone	phone	2356	2356	SEGMENT	15594421	15596625	44100	353639.977	 25.00000	0.5	476.5	2278.0	3144.0	3824.0	75.56762	minti	mark01vox_ker	353554.977	354034.977	0.1770833
 82	i	353794.977	354034.977	ba65e7cc-4dd3-11ea-84ec-ed04386a11f4	0000	mark01vox_ker	3336	3336	phone	phone	2359	2359	SEGMENT	15602359	15612942	44100	353914.977	120.00000	0.5	383.5	2199.5	2832.0	3831.0	77.85228	minti	mark01vox_ker	353554.977	354034.977	0.7500000
 83	i	361164.977	361214.977	ba65e7cc-4dd3-11ea-84ec-ed04386a11f4	0000	mark01vox_ker	3399	3399	phone	phone	2422	2422	SEGMENT	15927376	15929580	44100	361189.977	 25.00000	0.5	338.0	2459.5	3034.0	3741.0	78.17299	mindi	mark01vox_ker	361054.977	361434.977	0.3552632
 84	i	361384.977	361434.977	ba65e7cc-4dd3-11ea-84ec-ed04386a11f4	0000	mark01vox_ker	3402	3402	phone	phone	2425	2425	SEGMENT	15937078	15939282	44100	361409.977	 25.00000	0.5	377.0	2201.5	2871.0	3907.5	77.20403	mindi	mark01vox_ker	361054.977	361434.977	0.9342105
 85	i	362434.977	362494.977	ba65e7cc-4dd3-11ea-84ec-ed04386a11f4	0000	mark01vox_ker	3414	3414	phone	phone	2437	2437	SEGMENT	15983383	15986028	44100	362464.977	 30.00000	0.5	281.0	2400.5	2834.5	3915.0	71.62886	diri	mark01vox_ker	362354.977	362624.977	0.4074074
 86	i	362524.977	362624.977	ba65e7cc-4dd3-11ea-84ec-ed04386a11f4	0000	mark01vox_ker	3416	3416	phone	phone	2439	2439	SEGMENT	15987352	15991761	44100	362574.977	 50.00000	0.5	300.5	2368.0	3049.0	3850.0	72.34137	diri	mark01vox_ker	362354.977	362624.977	0.8148148
 87	i	365367.971	365407.971	ba65e7cc-4dd3-11ea-84ec-ed04386a11f4	0000	mark01vox_ker	3427	3427	phone	phone	2450	2450	SEGMENT	16112728	16114491	44100	365387.971	 20.00000	0.5	264.0	1998.5	2614.5	3704.5	74.40318	siswiɗiŋ	mark01vox_ker	365267.971	365957.971	0.1739130
 88	i	365567.971	365637.971	ba65e7cc-4dd3-11ea-84ec-ed04386a11f4	0000	mark01vox_ker	3430	3430	phone	phone	2453	2453	SEGMENT	16121548	16124634	44100	365602.971	 35.00000	0.5	334.5	2123.0	2598.0	3604.0	77.13370	siswiɗiŋ	mark01vox_ker	365267.971	365957.971	0.4855072
 89	i	365687.971	365777.971	ba65e7cc-4dd3-11ea-84ec-ed04386a11f4	0000	mark01vox_ker	3432	3432	phone	phone	2455	2455	SEGMENT	16126840	16130808	44100	365732.971	 45.00000	0.5	362.5	2193.0	2808.0	3633.5	78.06042	siswiɗiŋ	mark01vox_ker	365267.971	365957.971	0.6739130
 90	i	373747.971	373797.971	ba65e7cc-4dd3-11ea-84ec-ed04386a11f4	0000	mark01vox_ker	3507	3507	phone	phone	2530	2530	SEGMENT	16482286	16484490	44100	373772.971	 25.00000	0.5	324.5	2229.0	2627.0	3545.5	77.17593	minti	mark01vox_ker	373677.971	374177.971	0.1900000
 91	i	373927.971	374177.971	ba65e7cc-4dd3-11ea-84ec-ed04386a11f4	0000	mark01vox_ker	3510	3510	phone	phone	2533	2533	SEGMENT	16490224	16501248	44100	374052.971	125.00000	0.5	380.0	2218.0	2811.0	3876.0	77.49110	minti	mark01vox_ker	373677.971	374177.971	0.7500000
 92	iː	404714.977	404804.977	ba65e7cc-4dd3-11ea-84ec-ed04386a11f4	0000	mark01vox_ker	3612	3612	phone	phone	2635	2635	SEGMENT	17847931	17851899	44100	404759.977	 45.00000	0.5	339.0	2307.0	2714.0	3758.5	79.79846	giidə	mark01vox_ker	404664.977	404904.977	0.3958333
 93	iː	408524.977	408634.977	ba65e7cc-4dd3-11ea-84ec-ed04386a11f4	0000	mark01vox_ker	3657	3657	phone	phone	2680	2680	SEGMENT	18015952	18020802	44100	408579.977	 55.00000	0.5	347.5	2293.0	2844.0	3786.5	77.85329	giidə	mark01vox_ker	408464.977	409004.977	0.2129630
 94	i	409354.977	409394.977	ba65e7cc-4dd3-11ea-84ec-ed04386a11f4	0000	mark01vox_ker	3664	3664	phone	phone	2687	2687	SEGMENT	18052555	18054318	44100	409374.977	 20.00000	0.5	266.0	1241.5	2608.5	3835.5	72.22055	kuli	mark01vox_ker	409054.977	409394.977	0.9411765
 95	i	411694.977	411724.977	ba65e7cc-4dd3-11ea-84ec-ed04386a11f4	0000	mark01vox_ker	3691	3691	phone	phone	2714	2714	SEGMENT	18155749	18157071	44100	411709.977	 15.00000	0.5	368.0	2073.0	2524.0	3822.0	70.83224	pəəti	mark01vox_ker	411564.977	411724.977	0.9062500
 96	i	447444.977	447504.977	ba65e7cc-4dd3-11ea-84ec-ed04386a11f4	0000	mark01vox_ker	3818	3818	phone	phone	2841	2841	SEGMENT	19732324	19734969	44100	447474.977	 30.00000	0.5	451.5	2147.5	2623.0	3529.0	79.24456	minti	mark01vox_ker	447404.977	447864.977	0.1521739
 97	i	447634.977	447864.977	ba65e7cc-4dd3-11ea-84ec-ed04386a11f4	0000	mark01vox_ker	3821	3821	phone	phone	2844	2844	SEGMENT	19740703	19750845	44100	447749.977	115.00000	0.5	380.5	2162.5	2804.5	3620.0	80.04157	minti	mark01vox_ker	447404.977	447864.977	0.7500000
 98	i	472662.982	472702.982	ba65e7cc-4dd3-11ea-84ec-ed04386a11f4	0000	mark01vox_ker	3884	3884	phone	phone	2907	2907	SEGMENT	20844438	20846201	44100	472682.982	 20.00000	0.5	359.0	2219.5	2704.5	3642.5	76.88611	minti	mark01vox_ker	472602.982	473072.982	0.1702128
 99	i	472832.982	473072.982	ba65e7cc-4dd3-11ea-84ec-ed04386a11f4	0000	mark01vox_ker	3887	3887	phone	phone	2910	2910	SEGMENT	20851935	20862518	44100	472952.982	120.00000	0.5	346.5	2199.5	2754.0	3973.5	77.17851	minti	mark01vox_ker	472602.982	473072.982	0.7446809
100	iː	475942.982	476022.982	ba65e7cc-4dd3-11ea-84ec-ed04386a11f4	0000	mark01vox_ker	3919	3919	phone	phone	2942	2942	SEGMENT	20989086	20992613	44100	475982.982	 40.00000	0.5	297.5	2257.5	2940.0	3746.5	76.48800	giidə	mark01vox_ker	475882.982	476102.982	0.4545455
101	iː	479272.982	479372.982	ba65e7cc-4dd3-11ea-84ec-ed04386a11f4	0000	mark01vox_ker	3955	3955	phone	phone	2978	2978	SEGMENT	21135939	21140348	44100	479322.982	 50.00000	0.5	293.5	2325.5	2909.0	3759.5	74.55061	giidə	mark01vox_ker	479182.982	479452.982	0.5185185
102	iː	485532.982	485612.982	ba65e7cc-4dd3-11ea-84ec-ed04386a11f4	0000	mark01vox_ker	4019	4019	phone	phone	3042	3042	SEGMENT	21412005	21415532	44100	485572.982	 40.00000	0.5	313.5	2242.5	2814.0	3663.0	75.41226	giidə	mark01vox_ker	485462.982	485692.982	0.4782609
103	i	487932.982	487962.982	ba65e7cc-4dd3-11ea-84ec-ed04386a11f4	0000	mark01vox_ker	4044	4044	phone	phone	3067	3067	SEGMENT	21517845	21519167	44100	487947.982	 15.00000	0.5	311.0	1699.5	2490.5	3197.5	73.45791	tuukti	mark01vox_ker	487632.982	487962.982	0.9545455
104	iː	 13552.982	 13642.982	ba65e7cc-4dd3-11ea-84ec-ed04386a11f4	0000	mark02vox_ker	 260	 260	phone	phone	  21	  21	SEGMENT	  597687	  601655	44100	 13597.982	 45.00000	0.5	307.0	2257.5	2988.5	3668.0	75.78287	ciiri	mark02vox_ker	 13372.982	 13712.982	0.6617647
105	i	 13682.982	 13712.982	ba65e7cc-4dd3-11ea-84ec-ed04386a11f4	0000	mark02vox_ker	 262	 262	phone	phone	  23	  23	SEGMENT	  603420	  604742	44100	 13697.982	 15.00000	0.5	371.5	1947.0	2492.0	3702.0	74.03088	ciiri	mark02vox_ker	 13372.982	 13712.982	0.9558824
106	i	 17162.982	 17272.982	ba65e7cc-4dd3-11ea-84ec-ed04386a11f4	0000	mark02vox_ker	 295	 295	phone	phone	  56	  56	SEGMENT	  756888	  761738	44100	 17217.982	 55.00000	0.5	441.0	2114.5	2589.0	3622.0	76.02542	kuli	mark02vox_ker	 17012.982	 17272.982	0.7884615
107	i	 25352.982	 25482.982	ba65e7cc-4dd3-11ea-84ec-ed04386a11f4	0000	mark02vox_ker	 376	 376	phone	phone	 137	 137	SEGMENT	 1118067	 1123799	44100	 25417.982	 65.00000	0.5	333.5	2243.5	2769.0	3672.5	79.88057	hurufi	mark02vox_ker	 25042.982	 25482.982	0.8522727
108	i	 26702.982	 26752.982	ba65e7cc-4dd3-11ea-84ec-ed04386a11f4	0000	mark02vox_ker	 388	 388	phone	phone	 149	 149	SEGMENT	 1177602	 1179806	44100	 26727.982	 25.00000	0.5	425.0	2260.0	2877.0	3600.0	76.22750	minti	mark02vox_ker	 26642.982	 27142.982	0.1700000
109	i	 26882.982	 27142.982	ba65e7cc-4dd3-11ea-84ec-ed04386a11f4	0000	mark02vox_ker	 391	 391	phone	phone	 152	 152	SEGMENT	 1185540	 1197005	44100	 27012.982	130.00000	0.5	355.5	2241.0	2851.5	3921.5	78.60912	minti	mark02vox_ker	 26642.982	 27142.982	0.7400000
110	i	 33944.977	 34024.977	ba65e7cc-4dd3-11ea-84ec-ed04386a11f4	0000	mark02vox_ker	 469	 469	phone	phone	 230	 230	SEGMENT	 1496974	 1500501	44100	 33984.977	 40.00000	0.5	351.5	2288.0	2725.0	3746.0	78.66183	kuliŋ	mark02vox_ker	 33784.977	 34064.977	0.7142857
111	i	 37774.977	 37804.977	ba65e7cc-4dd3-11ea-84ec-ed04386a11f4	0000	mark02vox_ker	 516	 516	phone	phone	 277	 277	SEGMENT	 1665877	 1667199	44100	 37789.977	 15.00000	0.5	321.0	2204.0	2544.5	3517.5	77.90835	minti	mark02vox_ker	 37724.977	 38004.977	0.2321429
112	i	 37944.977	 38004.977	ba65e7cc-4dd3-11ea-84ec-ed04386a11f4	0000	mark02vox_ker	 519	 519	phone	phone	 280	 280	SEGMENT	 1673374	 1676019	44100	 37974.977	 30.00000	0.5	315.0	2207.5	2906.5	3873.0	77.52002	minti	mark02vox_ker	 37724.977	 38004.977	0.8928571
113	iː	 39794.977	 39914.977	ba65e7cc-4dd3-11ea-84ec-ed04386a11f4	0000	mark02vox_ker	 538	 538	phone	phone	 299	 299	SEGMENT	 1754959	 1760250	44100	 39854.977	 60.00000	0.5	292.5	2284.5	2949.5	3744.0	76.06036	ziiri	mark02vox_ker	 39614.977	 40024.977	0.5853659
114	i	 39964.977	 40024.977	ba65e7cc-4dd3-11ea-84ec-ed04386a11f4	0000	mark02vox_ker	 540	 540	phone	phone	 301	 301	SEGMENT	 1762456	 1765101	44100	 39994.977	 30.00000	0.5	310.5	2121.5	2543.0	3739.5	75.26342	ziiri	mark02vox_ker	 39614.977	 40024.977	0.9268293
115	i	 40454.977	 40494.977	ba65e7cc-4dd3-11ea-84ec-ed04386a11f4	0000	mark02vox_ker	 543	 543	phone	phone	 304	 304	SEGMENT	 1784065	 1785828	44100	 40474.977	 20.00000	0.5	247.5	2422.5	3268.0	3909.0	68.73760	gisiŋ	mark02vox_ker	 40234.977	 40754.977	0.4615385
116	i	 40624.977	 40714.977	ba65e7cc-4dd3-11ea-84ec-ed04386a11f4	0000	mark02vox_ker	 545	 545	phone	phone	 306	 306	SEGMENT	 1791562	 1795530	44100	 40669.977	 45.00000	0.5	317.0	2225.5	3075.0	3697.5	77.28706	gisiŋ	mark02vox_ker	 40234.977	 40754.977	0.8365385
117	i	 42114.977	 42194.977	ba65e7cc-4dd3-11ea-84ec-ed04386a11f4	0000	mark02vox_ker	 564	 564	phone	phone	 325	 325	SEGMENT	 1857271	 1860798	44100	 42154.977	 40.00000	0.5	312.5	2197.0	2880.0	3704.5	77.04144	hurufiŋ	mark02vox_ker	 41834.977	 42374.977	0.5925926
118	iː	 42814.977	 42894.977	ba65e7cc-4dd3-11ea-84ec-ed04386a11f4	0000	mark02vox_ker	 568	 568	phone	phone	 329	 329	SEGMENT	 1888141	 1891668	44100	 42854.977	 40.00000	0.5	282.0	2420.0	2849.0	3807.5	74.17148	giidu	mark02vox_ker	 42724.977	 43064.977	0.3823529
119	i	 56196.973	 56236.973	ba65e7cc-4dd3-11ea-84ec-ed04386a11f4	0000	mark02vox_ker	 595	 595	phone	phone	 356	 356	SEGMENT	 2478287	 2480050	44100	 56216.973	 20.00000	0.5	266.5	2345.5	2832.5	3774.0	74.67776	gili	mark02vox_ker	 56126.973	 56316.973	0.4736842
120	i	 56276.973	 56316.973	ba65e7cc-4dd3-11ea-84ec-ed04386a11f4	0000	mark02vox_ker	 597	 597	phone	phone	 358	 358	SEGMENT	 2481815	 2483578	44100	 56296.973	 20.00000	0.5	276.5	1777.0	2530.0	1862.0	69.51925	gili	mark02vox_ker	 56126.973	 56316.973	0.8947368
121	i	 59126.973	 59236.973	ba65e7cc-4dd3-11ea-84ec-ed04386a11f4	0000	mark02vox_ker	 632	 632	phone	phone	 393	 393	SEGMENT	 2607500	 2612350	44100	 59181.973	 55.00000	0.5	378.5	2197.0	2787.5	3652.0	80.02448	kusri	mark02vox_ker	 58846.973	 59236.973	0.8589744
122	i	 59296.973	 59366.973	ba65e7cc-4dd3-11ea-84ec-ed04386a11f4	0000	mark02vox_ker	 634	 634	phone	phone	 395	 395	SEGMENT	 2614997	 2618083	44100	 59331.973	 35.00000	0.5	464.5	2281.5	3087.0	3806.5	77.18546	minti	mark02vox_ker	 59236.973	 59636.973	0.2375000
123	i	 59496.973	 59636.973	ba65e7cc-4dd3-11ea-84ec-ed04386a11f4	0000	mark02vox_ker	 637	 637	phone	phone	 398	 398	SEGMENT	 2623817	 2629990	44100	 59566.973	 70.00000	0.5	354.5	2304.0	3013.5	3901.0	78.03801	minti	mark02vox_ker	 59236.973	 59636.973	0.8250000
124	i	147719.989	147759.989	ba65e7cc-4dd3-11ea-84ec-ed04386a11f4	0000	mark02vox_ker	 711	 711	phone	phone	 472	 472	SEGMENT	 6514452	 6516215	44100	147739.989	 20.00000	0.5	357.0	2102.5	2509.5	3605.0	76.50570	minti	mark02vox_ker	147669.966	147889.966	0.3182849
125	i	147859.989	147889.966	ba65e7cc-4dd3-11ea-84ec-ed04386a11f4	0000	mark02vox_ker	 714	 714	phone	phone	 475	 475	SEGMENT	 6520626	 6521947	44100	147874.977	 14.98866	0.5	378.5	2248.0	2926.5	3890.0	74.32636	minti	mark02vox_ker	147669.966	147889.966	0.9318697
126	i	157349.989	157389.966	ba65e7cc-4dd3-11ea-84ec-ed04386a11f4	0000	mark02vox_ker	 811	 811	phone	phone	 572	 572	SEGMENT	 6939135	 6940897	44100	157369.977	 19.98866	0.5	417.5	1671.0	2513.0	3777.0	75.95523	jəəti	mark02vox_ker	157139.966	157389.966	0.9200454
127	iː	279955.975	280045.975	ba65e7cc-4dd3-11ea-84ec-ed04386a11f4	0000	mark02vox_ker	 895	 895	phone	phone	 656	 656	SEGMENT	12346059	12350027	44100	280000.975	 45.00000	0.5	293.0	2352.0	3230.0	3843.0	75.68507	giidə	mark02vox_ker	279865.975	280125.975	0.5192308
128	i	281035.975	281085.975	ba65e7cc-4dd3-11ea-84ec-ed04386a11f4	0000	mark02vox_ker	 912	 912	phone	phone	 673	 673	SEGMENT	12393687	12395891	44100	281060.975	 25.00000	0.5	431.5	2200.0	2720.5	3572.5	77.31343	minti	mark02vox_ker	280985.975	281425.975	0.1704545
129	i	281205.975	281425.975	ba65e7cc-4dd3-11ea-84ec-ed04386a11f4	0000	mark02vox_ker	 915	 915	phone	phone	 676	 676	SEGMENT	12401184	12410885	44100	281315.975	110.00000	0.5	341.0	2232.0	2838.0	3746.0	77.89346	minti	mark02vox_ker	280985.975	281425.975	0.7500000
130	i	282355.975	282395.975	ba65e7cc-4dd3-11ea-84ec-ed04386a11f4	0000	mark02vox_ker	 926	 926	phone	phone	 687	 687	SEGMENT	12451899	12453662	44100	282375.975	 20.00000	0.5	336.5	 425.0	2388.5	3471.0	76.81339	minti	mark02vox_ker	282285.975	282555.975	0.3333333
131	i	282505.975	282555.975	ba65e7cc-4dd3-11ea-84ec-ed04386a11f4	0000	mark02vox_ker	 929	 929	phone	phone	 690	 690	SEGMENT	12458514	12460718	44100	282530.975	 25.00000	0.5	364.0	2113.5	2774.5	3906.5	76.74568	minti	mark02vox_ker	282285.975	282555.975	0.9074074
132	iː	  4944.977	  5044.977	ba65e7cc-4dd3-11ea-84ec-ed04386a11f4	0000	mark03vox_ker	 640	 640	phone	phone	  25	  25	SEGMENT	  218074	  222483	44100	  4994.977	 50.00000	0.5	325.5	2263.0	2832.5	3729.0	76.93069	giidə	mark03vox_ker	  4874.977	  5144.977	0.4444444
133	i	  5314.977	  5344.977	ba65e7cc-4dd3-11ea-84ec-ed04386a11f4	0000	mark03vox_ker	 646	 646	phone	phone	  31	  31	SEGMENT	  234391	  235713	44100	  5329.977	 15.00000	0.5	276.0	1232.5	2217.0	3157.0	70.16317	kuli	mark03vox_ker	  5144.977	  5344.977	0.9250000
134	i	 10404.977	 10464.977	ba65e7cc-4dd3-11ea-84ec-ed04386a11f4	0000	mark03vox_ker	 701	 701	phone	phone	  86	  86	SEGMENT	  458860	  461505	44100	 10434.977	 30.00000	0.5	381.0	2273.5	2812.5	3581.5	77.69592	minti	mark03vox_ker	 10324.977	 10844.977	0.2115385
135	i	 10604.977	 10844.977	ba65e7cc-4dd3-11ea-84ec-ed04386a11f4	0000	mark03vox_ker	 704	 704	phone	phone	  89	  89	SEGMENT	  467680	  478263	44100	 10724.977	120.00000	0.5	366.5	2169.5	2810.0	3720.0	79.22174	minti	mark03vox_ker	 10324.977	 10844.977	0.7692308
136	i	 13594.977	 13644.977	ba65e7cc-4dd3-11ea-84ec-ed04386a11f4	0000	mark03vox_ker	 729	 729	phone	phone	 114	 114	SEGMENT	  599539	  601743	44100	 13619.977	 25.00000	0.5	441.0	2212.5	2792.0	3688.5	77.12780	minti	mark03vox_ker	 13544.977	 14004.977	0.1630435
137	i	 13774.977	 14004.977	ba65e7cc-4dd3-11ea-84ec-ed04386a11f4	0000	mark03vox_ker	 732	 732	phone	phone	 117	 117	SEGMENT	  607477	  617619	44100	 13889.977	115.00000	0.5	381.5	2208.0	2772.0	3936.5	77.76603	minti	mark03vox_ker	 13544.977	 14004.977	0.7500000
138	i	 18644.977	 18684.977	ba65e7cc-4dd3-11ea-84ec-ed04386a11f4	0000	mark03vox_ker	 775	 775	phone	phone	 160	 160	SEGMENT	  822244	  824007	44100	 18664.977	 20.00000	0.5	394.5	2267.5	2738.0	3613.5	76.40319	minti	mark03vox_ker	 18594.977	 19014.977	0.1666667
139	i	 18824.977	 19014.977	ba65e7cc-4dd3-11ea-84ec-ed04386a11f4	0000	mark03vox_ker	 778	 778	phone	phone	 163	 163	SEGMENT	  830182	  838560	44100	 18919.977	 95.00000	0.5	362.5	2212.5	2834.5	3575.0	77.92610	minti	mark03vox_ker	 18594.977	 19014.977	0.7738095
140	iː	 65576.973	 65656.973	ba65e7cc-4dd3-11ea-84ec-ed04386a11f4	0000	mark03vox_ker	 851	 851	phone	phone	 236	 236	SEGMENT	 2891945	 2895472	44100	 65616.973	 40.00000	0.5	318.5	2294.5	2955.5	3755.0	76.89285	giidə	mark03vox_ker	 65506.973	 65716.973	0.5238095
141	i	 65866.973	 65896.973	ba65e7cc-4dd3-11ea-84ec-ed04386a11f4	0000	mark03vox_ker	 857	 857	phone	phone	 242	 242	SEGMENT	 2904734	 2906056	44100	 65881.973	 15.00000	0.5	286.0	1300.0	2511.0	3802.5	71.06202	kuli	mark03vox_ker	 65716.973	 65896.973	0.9166667
142	iː	 70196.973	 70306.973	ba65e7cc-4dd3-11ea-84ec-ed04386a11f4	0000	mark03vox_ker	 909	 909	phone	phone	 294	 294	SEGMENT	 3095687	 3100537	44100	 70251.973	 55.00000	0.5	304.5	2294.5	2935.0	3744.5	75.97362	diiri	mark03vox_ker	 70106.973	 70466.973	0.4027778
143	i	 70346.973	 70466.973	ba65e7cc-4dd3-11ea-84ec-ed04386a11f4	0000	mark03vox_ker	 911	 911	phone	phone	 296	 296	SEGMENT	 3102302	 3107593	44100	 70406.973	 60.00000	0.5	333.5	2261.0	2774.0	3842.5	77.19589	diiri	mark03vox_ker	 70106.973	 70466.973	0.8333333
144	i	 71126.973	 71186.973	ba65e7cc-4dd3-11ea-84ec-ed04386a11f4	0000	mark03vox_ker	 922	 922	phone	phone	 307	 307	SEGMENT	 3136700	 3139345	44100	 71156.973	 30.00000	0.5	379.0	2259.0	2724.0	3594.5	76.89844	minti	mark03vox_ker	 71066.973	 71576.973	0.1764706
145	i	 71326.973	 71576.973	ba65e7cc-4dd3-11ea-84ec-ed04386a11f4	0000	mark03vox_ker	 925	 925	phone	phone	 310	 310	SEGMENT	 3145520	 3156544	44100	 71451.973	125.00000	0.5	357.5	2206.0	2798.5	3754.0	78.35745	minti	mark03vox_ker	 71066.973	 71576.973	0.7549020
146	i	 82358.968	 82418.968	ba65e7cc-4dd3-11ea-84ec-ed04386a11f4	0000	mark03vox_ker	1018	1018	phone	phone	 403	 403	SEGMENT	 3632031	 3634676	44100	 82388.968	 30.00000	0.5	417.5	2247.5	2988.5	3718.0	78.35432	minti	mark03vox_ker	 82288.968	 82798.968	0.1960784
147	i	 82558.968	 82798.968	ba65e7cc-4dd3-11ea-84ec-ed04386a11f4	0000	mark03vox_ker	1021	1021	phone	phone	 406	 406	SEGMENT	 3640851	 3651434	44100	 82678.968	120.00000	0.5	373.0	2250.0	2893.5	4008.5	78.48252	minti	mark03vox_ker	 82288.968	 82798.968	0.7647059
148	iː	 87706.973	 87786.973	ba65e7cc-4dd3-11ea-84ec-ed04386a11f4	0000	mark03vox_ker	1057	1057	phone	phone	 442	 442	SEGMENT	 3867878	 3871405	44100	 87746.973	 40.00000	0.5	314.0	2327.0	2864.5	3759.5	75.89278	giidə	mark03vox_ker	 87626.973	 87876.973	0.4800000
149	iː	 90946.973	 91026.973	ba65e7cc-4dd3-11ea-84ec-ed04386a11f4	0000	mark03vox_ker	1077	1077	phone	phone	 462	 462	SEGMENT	 4010762	 4014289	44100	 90986.973	 40.00000	0.5	322.0	2320.0	2833.5	3714.5	77.12006	giidə	mark03vox_ker	 90846.973	 91106.973	0.5384615
150	i	 91636.973	 91696.973	ba65e7cc-4dd3-11ea-84ec-ed04386a11f4	0000	mark03vox_ker	1088	1088	phone	phone	 473	 473	SEGMENT	 4041191	 4043836	44100	 91666.973	 30.00000	0.5	395.5	2218.0	2984.5	3716.0	78.29652	minti	mark03vox_ker	 91556.973	 92066.973	0.2156863
151	i	 91826.973	 92066.973	ba65e7cc-4dd3-11ea-84ec-ed04386a11f4	0000	mark03vox_ker	1091	1091	phone	phone	 476	 476	SEGMENT	 4049570	 4060153	44100	 91946.973	120.00000	0.5	373.0	2231.0	2854.5	3958.5	78.14101	minti	mark03vox_ker	 91556.973	 92066.973	0.7647059
152	iː	 95936.973	 96026.973	ba65e7cc-4dd3-11ea-84ec-ed04386a11f4	0000	mark03vox_ker	1124	1124	phone	phone	 509	 509	SEGMENT	 4230821	 4234789	44100	 95981.973	 45.00000	0.5	327.5	2255.0	2840.5	3678.5	74.95756	giidə	mark03vox_ker	 95776.973	 96116.973	0.6029412
153	i	 96286.973	 96316.973	ba65e7cc-4dd3-11ea-84ec-ed04386a11f4	0000	mark03vox_ker	1130	1130	phone	phone	 515	 515	SEGMENT	 4246256	 4247578	44100	 96301.973	 15.00000	0.5	268.5	1435.5	2563.5	3828.0	72.49070	kuli	mark03vox_ker	 96116.973	 96316.973	0.9250000
154	iː	 96496.973	 96586.973	ba65e7cc-4dd3-11ea-84ec-ed04386a11f4	0000	mark03vox_ker	1134	1134	phone	phone	 519	 519	SEGMENT	 4255517	 4259485	44100	 96541.973	 45.00000	0.5	302.0	2270.5	2890.5	3728.5	75.86659	giidə	mark03vox_ker	 96416.973	 96666.973	0.5000000
155	i	103776.973	103836.973	ba65e7cc-4dd3-11ea-84ec-ed04386a11f4	0000	mark03vox_ker	1213	1213	phone	phone	 598	 598	SEGMENT	 4576565	 4579210	44100	103806.973	 30.00000	0.5	312.5	2255.0	2687.5	3567.5	76.70752	minti	mark03vox_ker	103706.973	104216.973	0.1960784
156	i	103976.973	104216.973	ba65e7cc-4dd3-11ea-84ec-ed04386a11f4	0000	mark03vox_ker	1216	1216	phone	phone	 601	 601	SEGMENT	 4585385	 4595968	44100	104096.973	120.00000	0.5	341.5	2231.0	2773.0	3683.0	77.94933	minti	mark03vox_ker	103706.973	104216.973	0.7647059
157	i	106266.973	106326.973	ba65e7cc-4dd3-11ea-84ec-ed04386a11f4	0000	mark03vox_ker	1238	1238	phone	phone	 623	 623	SEGMENT	 4686374	 4689019	44100	106296.973	 30.00000	0.5	318.0	2295.5	2937.0	3607.0	74.67213	minti	mark03vox_ker	106216.973	106676.973	0.1739130
158	i	106446.973	106676.973	ba65e7cc-4dd3-11ea-84ec-ed04386a11f4	0000	mark03vox_ker	1241	1241	phone	phone	 626	 626	SEGMENT	 4694312	 4704454	44100	106561.973	115.00000	0.5	331.5	2279.5	2952.5	3923.5	77.14093	minti	mark03vox_ker	106216.973	106676.973	0.7500000
159	iː	107566.973	107666.973	ba65e7cc-4dd3-11ea-84ec-ed04386a11f4	0000	mark03vox_ker	1246	1246	phone	phone	 631	 631	SEGMENT	 4743704	 4748113	44100	107616.973	 50.00000	0.5	286.0	2349.0	2992.0	3852.0	72.10772	jiitiniy	mark03vox_ker	107396.973	107906.973	0.4313725
