sl_rowIdx	labels	start	end	db_uuid	session	bundle	start_item_id	end_item_id	level	attribute	start_item_seq_idx	end_item_seq_idx	type	sample_start	sample_end	sample_rate	times_orig	times_rel	times_norm	F1	F2	F3	F4	RMS	word_label	check_bundle	word_start	word_end	position_in_word
 28	u	173997.971	174037.971	a3256ef8-4da0-11ea-972e-2f57945d1489	0000	mark01vox_ker	2001	2001	phone	phone	1024	1024	SEGMENT	 7673311	 7675074	44100	174017.971	 20.00000	0.5	393.0	1274.0	2469.5	3287.0	76.71102	siinu	mark01vox_ker	173727.971	174037.971	0.93548387
 29	uː	189712.982	189792.982	a3256ef8-4da0-11ea-972e-2f57945d1489	0000	mark01vox_ker	2093	2093	phone	phone	1116	1116	SEGMENT	 8366343	 8369870	44100	189752.982	 40.00000	0.5	316.0	 904.0	2514.5	3728.0	76.00944	guudu	mark01vox_ker	189652.982	189942.982	0.34482759
 30	u	189852.982	189942.982	a3256ef8-4da0-11ea-972e-2f57945d1489	0000	mark01vox_ker	2095	2095	phone	phone	1118	1118	SEGMENT	 8372517	 8376485	44100	189897.982	 45.00000	0.5	324.5	1082.0	2512.5	3673.5	76.80168	guudu	mark01vox_ker	189652.982	189942.982	0.84482759
 31	u	198784.977	198834.977	a3256ef8-4da0-11ea-972e-2f57945d1489	0000	mark01vox_ker	2174	2174	phone	phone	1197	1197	SEGMENT	 8766418	 8768622	44100	198809.977	 25.00000	0.5	348.0	1859.0	2516.0	3729.5	76.54345	siinu	mark01vox_ker	198514.977	198834.977	0.92187500
 32	u	208954.977	208994.977	a3256ef8-4da0-11ea-972e-2f57945d1489	0000	mark01vox_ker	2271	2271	phone	phone	1294	1294	SEGMENT	 9214915	 9216678	44100	208974.977	 20.00000	0.5	360.5	1822.0	2512.5	3488.0	75.91840	siinu	mark01vox_ker	208654.977	208994.977	0.94117647
 33	uː	210194.977	210304.977	a3256ef8-4da0-11ea-972e-2f57945d1489	0000	mark01vox_ker	2286	2286	phone	phone	1309	1309	SEGMENT	 9269599	 9274449	44100	210249.977	 55.00000	0.5	267.5	 747.5	2438.0	3880.5	68.22086	guudu	mark01vox_ker	210104.977	210394.977	0.50000000
 34	u	210364.977	210394.977	a3256ef8-4da0-11ea-972e-2f57945d1489	0000	mark01vox_ker	2288	2288	phone	phone	1311	1311	SEGMENT	 9277096	 9278418	44100	210379.977	 15.00000	0.5	284.5	1134.0	2475.0	1295.0	71.77530	guudu	mark01vox_ker	210104.977	210394.977	0.94827586
 35	u	214944.977	215014.977	a3256ef8-4da0-11ea-972e-2f57945d1489	0000	mark01vox_ker	2325	2325	phone	phone	1348	1348	SEGMENT	 9479074	 9482160	44100	214979.977	 35.00000	0.5	339.5	1247.5	2447.0	3845.5	75.37883	turti	mark01vox_ker	214834.977	215234.977	0.36250000
 36	uː	217954.977	218024.977	a3256ef8-4da0-11ea-972e-2f57945d1489	0000	mark01vox_ker	2349	2349	phone	phone	1372	1372	SEGMENT	 9611815	 9614901	44100	217989.977	 35.00000	0.5	322.0	 950.5	2532.5	3893.5	72.39589	guudu	mark01vox_ker	217904.977	218144.977	0.35416667
 37	u	218074.977	218144.977	a3256ef8-4da0-11ea-972e-2f57945d1489	0000	mark01vox_ker	2351	2351	phone	phone	1374	1374	SEGMENT	 9617107	 9620193	44100	218109.977	 35.00000	0.5	328.5	1158.0	2484.5	3872.5	71.81755	guudu	mark01vox_ker	217904.977	218144.977	0.85416667
 38	u	227722.982	227762.982	a3256ef8-4da0-11ea-972e-2f57945d1489	0000	mark01vox_ker	2436	2436	phone	phone	1459	1459	SEGMENT	10042584	10044347	44100	227742.982	 20.00000	0.5	353.5	1028.5	2406.5	3777.5	73.90765	kuli	mark01vox_ker	227662.982	227842.982	0.44444444
 39	u	242894.977	242924.977	a3256ef8-4da0-11ea-972e-2f57945d1489	0000	mark01vox_ker	2584	2584	phone	phone	1607	1607	SEGMENT	10711669	10712991	44100	242909.977	 15.00000	0.5	353.5	1022.5	2477.0	4006.5	71.62366	hulum	mark01vox_ker	242824.977	243124.977	0.28333333
 40	u	242994.977	243024.977	a3256ef8-4da0-11ea-972e-2f57945d1489	0000	mark01vox_ker	2586	2586	phone	phone	1609	1609	SEGMENT	10716079	10717401	44100	243009.977	 15.00000	0.5	459.5	1495.5	2522.0	3806.0	78.37801	hulum	mark01vox_ker	242824.977	243124.977	0.61666667
 41	uː	244454.977	244574.977	a3256ef8-4da0-11ea-972e-2f57945d1489	0000	mark01vox_ker	2606	2606	phone	phone	1629	1629	SEGMENT	10780465	10785756	44100	244514.977	 60.00000	0.5	335.5	1016.0	2407.5	3777.5	77.69032	cuuru	mark01vox_ker	244354.977	244734.977	0.42105263
 42	u	244614.977	244734.977	a3256ef8-4da0-11ea-972e-2f57945d1489	0000	mark01vox_ker	2608	2608	phone	phone	1631	1631	SEGMENT	10787521	10792812	44100	244674.977	 60.00000	0.5	335.5	 892.0	2425.0	3788.5	78.14270	cuuru	mark01vox_ker	244354.977	244734.977	0.84210526
 43	u	248074.977	248114.977	a3256ef8-4da0-11ea-972e-2f57945d1489	0000	mark01vox_ker	2638	2638	phone	phone	1661	1661	SEGMENT	10940107	10941870	44100	248094.977	 20.00000	0.5	320.5	 935.5	2436.0	3880.5	73.83040	kuli	mark01vox_ker	247954.977	248224.977	0.51851852
 44	u	272624.977	272664.977	a3256ef8-4da0-11ea-972e-2f57945d1489	0000	mark01vox_ker	2703	2703	phone	phone	1726	1726	SEGMENT	12022762	12024525	44100	272644.977	 20.00000	0.5	377.5	1060.5	2451.0	3728.5	78.66565	hulum	mark01vox_ker	272594.977	272834.977	0.20833333
 45	u	272714.977	272754.977	a3256ef8-4da0-11ea-972e-2f57945d1489	0000	mark01vox_ker	2705	2705	phone	phone	1728	1728	SEGMENT	12026731	12028494	44100	272734.977	 20.00000	0.5	366.0	1315.5	2543.0	3979.5	76.29752	hulum	mark01vox_ker	272594.977	272834.977	0.58333333
 46	uː	275994.977	276094.977	a3256ef8-4da0-11ea-972e-2f57945d1489	0000	mark01vox_ker	2740	2740	phone	phone	1763	1763	SEGMENT	12171379	12175788	44100	276044.977	 50.00000	0.5	307.0	 897.0	2416.0	3718.0	77.00128	cuuruŋ	mark01vox_ker	275884.977	276294.977	0.39024390
 47	u	276134.977	276194.977	a3256ef8-4da0-11ea-972e-2f57945d1489	0000	mark01vox_ker	2742	2742	phone	phone	1765	1765	SEGMENT	12177553	12180198	44100	276164.977	 30.00000	0.5	334.0	 984.0	2489.5	3632.5	78.21822	cuuruŋ	mark01vox_ker	275884.977	276294.977	0.68292683
 48	u	301272.982	301312.982	a3256ef8-4da0-11ea-972e-2f57945d1489	0000	mark01vox_ker	2849	2849	phone	phone	1872	1872	SEGMENT	13286139	13287902	44100	301292.982	 20.00000	0.5	333.5	1040.0	2411.0	3819.0	72.48981	kuli	mark01vox_ker	301182.982	301392.982	0.52380952
 49	u	312214.977	312274.977	a3256ef8-4da0-11ea-972e-2f57945d1489	0000	mark01vox_ker	2948	2948	phone	phone	1971	1971	SEGMENT	13768681	13771326	44100	312244.977	 30.00000	0.5	346.0	1100.5	2526.0	3731.0	74.56208	kusrə	mark01vox_ker	312124.977	312454.977	0.36363636
 50	uː	314714.977	314854.977	a3256ef8-4da0-11ea-972e-2f57945d1489	0000	mark01vox_ker	2977	2977	phone	phone	2000	2000	SEGMENT	13878931	13885104	44100	314784.977	 70.00000	0.5	336.0	1062.5	2517.5	3721.0	77.30454	tuukuŋ	mark01vox_ker	314624.977	315014.977	0.41025641
 51	u	314894.977	314924.977	a3256ef8-4da0-11ea-972e-2f57945d1489	0000	mark01vox_ker	2979	2979	phone	phone	2002	2002	SEGMENT	13886869	13888191	44100	314909.977	 15.00000	0.5	274.0	 783.0	2510.0	3709.0	72.22482	tuukuŋ	mark01vox_ker	314624.977	315014.977	0.73076923
 52	uː	317164.977	317234.977	a3256ef8-4da0-11ea-972e-2f57945d1489	0000	mark01vox_ker	3008	3008	phone	phone	2031	2031	SEGMENT	13986976	13990062	44100	317199.977	 35.00000	0.5	340.0	 991.5	2470.0	2731.0	75.31181	nuunu	mark01vox_ker	317084.977	317294.977	0.54761905
 53	u	317264.977	317294.977	a3256ef8-4da0-11ea-972e-2f57945d1489	0000	mark01vox_ker	3010	3010	phone	phone	2033	2033	SEGMENT	13991386	13992708	44100	317279.977	 15.00000	0.5	269.5	1130.5	2549.5	2932.0	73.41414	nuunu	mark01vox_ker	317084.977	317294.977	0.92857143
